train_id;wagon_id;arrival_time;length;is_loaded;needs_retrofit;Track
T98;W4754;2025-12-06T00:54:30+00:00;19.64;false;True;collection
T99;W11482;2025-12-06T01:13:45+00:00;26.35;false;True;collection
T100;W2831;2025-12-06T02:40:15+00:00;23.264;false;True;collection
T100;W11999;2025-12-06T02:40:15+00:00;23.24;false;True;collection
T100;W0881;2025-12-06T02:40:15+00:00;10.6;false;True;collection
T100;W12400;2025-12-06T02:40:15+00:00;20.82;false;True;collection
T101;W0282;2025-12-06T02:55:15+00:00;14.22;false;True;collection
T101;W2701;2025-12-06T02:55:15+00:00;23.9;false;True;collection
T102;W8570;2025-12-06T11:21:30+00:00;23.86;false;True;collection
T102;W9355;2025-12-06T11:21:30+00:00;14.4;false;True;collection
T102;W8578;2025-12-06T11:21:30+00:00;23.86;false;True;collection
T102;W0948;2025-12-06T11:21:30+00:00;27.0;false;True;collection
T102;W9358;2025-12-06T11:21:30+00:00;15.8;false;True;collection
T103;W0680;2025-12-06T12:06:00+00:00;28.52;false;True;collection
T103;W8527;2025-12-06T12:06:00+00:00;23.2;false;True;collection
T103;W11195;2025-12-06T12:06:00+00:00;34.03;false;True;collection
T104;W0367;2025-12-06T12:07:45+00:00;13.86;false;True;collection
T104;W0411;2025-12-06T12:07:45+00:00;14.23;false;True;collection
T104;W4337;2025-12-06T12:07:45+00:00;19.9;false;True;collection
T104;W2112;2025-12-06T12:07:45+00:00;15.8;false;True;collection
T104;W2166;2025-12-06T12:07:45+00:00;17.18;false;True;collection
T105;W11539;2025-12-06T13:02:45+00:00;26.35;false;True;collection
T106;W11847;2025-12-06T14:27:00+00:00;21.3;false;True;collection
T106;W11884;2025-12-06T14:27:00+00:00;21.34;false;True;collection
T106;W2135;2025-12-06T14:27:00+00:00;17.18;false;True;collection
T106;W11320;2025-12-06T14:27:00+00:00;14.94;false;True;collection
T106;W9420;2025-12-06T14:27:00+00:00;16.4;false;True;collection
T106;W9744;2025-12-06T14:27:00+00:00;14.94;false;True;collection
T106;W10936;2025-12-06T14:27:00+00:00;14.94;false;True;collection
T106;W2184;2025-12-06T14:27:00+00:00;17.18;false;True;collection
T106;W2839;2025-12-06T14:27:00+00:00;23.264;false;True;collection
T107;W11482;2025-12-06T14:47:45+00:00;26.35;false;True;collection
T107;W9733;2025-12-06T14:47:45+00:00;14.94;false;True;collection
T107;W10993;2025-12-06T14:47:45+00:00;12.5;false;True;collection
T108;W4726;2025-12-06T15:14:45+00:00;19.64;false;True;collection
T108;W4754;2025-12-06T15:14:45+00:00;19.64;false;True;collection
T108;W4701;2025-12-06T15:14:45+00:00;19.74;false;True;collection
T109;W4457;2025-12-06T17:26:30+00:00;19.9;false;True;collection
T109;W5612;2025-12-06T17:26:30+00:00;14.29;false;True;collection
T109;W0928;2025-12-06T17:26:30+00:00;27.0;false;True;collection
T109;W12177;2025-12-06T17:26:30+00:00;23.24;false;True;collection
T109;W0888;2025-12-06T17:26:30+00:00;27.0;false;True;collection
T109;W11510;2025-12-06T17:26:30+00:00;26.35;false;True;collection
T109;W3210;2025-12-06T17:26:30+00:00;20.0;false;True;collection
T110;W12260;2025-12-06T17:50:15+00:00;23.24;false;True;collection
T110;W0709;2025-12-06T17:50:15+00:00;28.52;false;True;collection
T111;W6823;2025-12-06T17:55:15+00:00;14.04;false;True;collection
T111;W6640;2025-12-06T17:55:15+00:00;15.74;false;True;collection
T111;W5646;2025-12-06T17:55:15+00:00;14.29;false;True;collection
T111;W6681;2025-12-06T17:55:15+00:00;15.74;false;True;collection
T111;W6467;2025-12-06T17:55:15+00:00;15.74;false;True;collection
T112;W11050;2025-12-06T18:49:00+00:00;15.24;false;True;collection
T112;W12319;2025-12-06T18:49:00+00:00;20.76;false;True;collection
T113;W6025;2025-12-06T18:56:00+00:00;14.04;false;True;collection
T113;W6634;2025-12-06T18:56:00+00:00;15.74;false;True;collection
T114;W0475;2025-12-06T19:01:15+00:00;9.64;false;True;collection
T114;W0827;2025-12-06T19:01:15+00:00;9.64;false;True;collection
T114;W0561;2025-12-06T19:01:15+00:00;9.64;false;True;collection
T114;W7563;2025-12-06T19:01:15+00:00;19.04;false;True;collection
T115;W10886;2025-12-06T19:02:00+00:00;12.74;false;True;collection
T116;W2744;2025-12-06T20:25:30+00:00;23.9;false;True;collection
T116;W5833;2025-12-06T20:25:30+00:00;14.04;false;True;collection
T116;W5821;2025-12-06T20:25:30+00:00;14.29;false;True;collection
T116;W6008;2025-12-06T20:25:30+00:00;14.04;false;True;collection
T117;W0293;2025-12-06T20:56:30+00:00;14.22;false;True;collection
T117;W0616;2025-12-06T20:56:30+00:00;29.57;false;True;collection
T117;W7853;2025-12-06T20:56:30+00:00;22.37;false;True;collection
T118;W6704;2025-12-06T22:52:45+00:00;15.74;false;True;collection
T118;W0167;2025-12-06T22:52:45+00:00;15.5;false;True;collection
T118;W0002;2025-12-06T22:52:45+00:00;19.9;false;True;collection
T118;W0956;2025-12-06T22:52:45+00:00;27.0;false;True;collection
T118;W12146;2025-12-06T22:52:45+00:00;23.24;false;True;collection
T118;W10134;2025-12-06T22:52:45+00:00;23.24;false;True;collection
T118;W2794;2025-12-06T22:52:45+00:00;23.264;false;True;collection
T119;W12186;2025-12-06T23:55:15+00:00;23.24;false;True;collection
T119;W0128;2025-12-06T23:55:15+00:00;15.5;false;True;collection
T119;W7755;2025-12-06T23:55:15+00:00;16.0;false;True;collection
T119;W9951;2025-12-06T23:55:15+00:00;15.84;false;True;collection
T119;W4605;2025-12-06T23:55:15+00:00;14.04;false;True;collection
T120;W10772;2025-12-07T07:24:15+00:00;18.0;false;True;collection
T120;W5316;2025-12-07T07:24:15+00:00;16.4;false;True;collection
T120;W11256;2025-12-07T07:24:15+00:00;12.74;false;True;collection
T120;W9043;2025-12-07T07:24:15+00:00;18.2;false;True;collection
T120;W2149;2025-12-07T07:24:15+00:00;17.18;false;True;collection
T120;W5380;2025-12-07T07:24:15+00:00;16.4;false;True;collection
T120;W0875;2025-12-07T07:24:15+00:00;10.43;false;True;collection
T120;W10878;2025-12-07T07:24:15+00:00;12.74;false;True;collection
T120;W5989;2025-12-07T07:24:15+00:00;14.29;false;True;collection
T120;W5415;2025-12-07T07:24:15+00:00;16.4;false;True;collection
T120;W12031;2025-12-07T07:24:15+00:00;23.24;false;True;collection
T121;W8714;2025-12-07T09:05:15+00:00;23.24;false;True;collection
T121;W7877;2025-12-07T09:05:15+00:00;22.37;false;True;collection
T121;W5280;2025-12-07T09:05:15+00:00;16.4;false;True;collection
T121;W12208;2025-12-07T09:05:15+00:00;23.24;false;True;collection
T121;W11259;2025-12-07T09:05:15+00:00;12.74;false;True;collection
T121;W7897;2025-12-07T09:05:15+00:00;22.37;false;True;collection
T121;W0962;2025-12-07T09:05:15+00:00;27.0;false;True;collection
T122;W5248;2025-12-07T11:00:30+00:00;16.4;false;True;collection
T122;W5310;2025-12-07T11:00:30+00:00;16.4;false;True;collection
T123;W10441;2025-12-07T11:37:15+00:00;19.9;false;True;collection
T123;W10435;2025-12-07T11:37:15+00:00;19.9;false;True;collection
T124;W1122;2025-12-07T12:40:45+00:00;19.9;false;True;collection
T124;W1120;2025-12-07T12:40:45+00:00;19.9;false;True;collection
T125;W0943;2025-12-07T13:24:15+00:00;27.0;false;True;collection
T125;W10081;2025-12-07T13:24:15+00:00;12.5;false;True;collection
T125;W11518;2025-12-07T13:24:15+00:00;26.35;false;True;collection
T125;W10881;2025-12-07T13:24:15+00:00;12.74;false;True;collection
T125;W9071;2025-12-07T13:24:15+00:00;18.0;false;True;collection
T125;W11516;2025-12-07T13:24:15+00:00;26.35;false;True;collection
T125;W5434;2025-12-07T13:24:15+00:00;16.4;false;True;collection
T126;W10348;2025-12-07T14:49:30+00:00;22.86;false;True;collection
T126;W10272;2025-12-07T14:49:30+00:00;22.86;false;True;collection
T126;W10292;2025-12-07T14:49:30+00:00;22.86;false;True;collection
T127;W318166502860;2025-12-07T17:24:00+00:00;26.24;false;True;collection
T127;W2696;2025-12-07T17:24:00+00:00;23.9;false;True;collection
T127;W4506;2025-12-07T17:24:00+00:00;19.9;false;True;collection
T127;W1439;2025-12-07T17:24:00+00:00;23.2;false;True;collection
T128;W0128;2025-12-07T17:46:00+00:00;15.5;false;True;collection
T128;W4605;2025-12-07T17:46:00+00:00;14.04;false;True;collection
T129;W3210;2025-12-07T19:20:15+00:00;20.0;false;True;collection
T129;W0002;2025-12-07T19:20:15+00:00;19.9;false;True;collection
T129;W9143;2025-12-07T19:20:15+00:00;14.4;false;True;collection
T129;W10883;2025-12-07T19:20:15+00:00;12.74;false;True;collection
T129;W11510;2025-12-07T19:20:15+00:00;26.35;false;True;collection
T129;W10896;2025-12-07T19:20:15+00:00;12.74;false;True;collection
T130;W10303;2025-12-07T20:56:30+00:00;22.86;false;True;collection
T130;W5395;2025-12-07T20:56:30+00:00;16.4;false;True;collection
T130;W2774;2025-12-07T20:56:30+00:00;23.2;false;True;collection
T130;W10233;2025-12-07T20:56:30+00:00;23.264;false;True;collection
T130;W2815;2025-12-07T20:56:30+00:00;23.264;false;True;collection
T131;W2846;2025-12-07T23:21:30+00:00;23.264;false;True;collection
T131;W5760;2025-12-07T23:21:30+00:00;14.29;false;True;collection
T131;W6421;2025-12-07T23:21:30+00:00;14.04;false;True;collection
T131;W4802;2025-12-07T23:21:30+00:00;12.04;false;True;collection
T132;W8616;2025-12-07T23:45:30+00:00;23.86;false;True;collection
T133;W10387;2025-12-07T23:53:15+00:00;19.9;false;True;collection
T133;W10100;2025-12-07T23:53:15+00:00;12.5;false;True;collection
T133;W10959;2025-12-07T23:53:15+00:00;14.4;false;True;collection
T133;W1888;2025-12-07T23:53:15+00:00;19.9;false;True;collection
T133;W0139;2025-12-07T23:53:15+00:00;15.5;false;True;collection
T134;W10330;2025-12-08T00:32:00+00:00;22.86;false;True;collection
T135;W2165;2025-12-08T00:42:45+00:00;17.18;false;True;collection
T136;W2736;2025-12-08T02:27:45+00:00;23.9;false;True;collection
T136;W5834;2025-12-08T02:27:45+00:00;14.04;false;True;collection
T136;W10873;2025-12-08T02:27:45+00:00;15.04;false;True;collection
T136;W9427;2025-12-08T02:27:45+00:00;16.4;false;True;collection
T136;W5838;2025-12-08T02:27:45+00:00;14.04;false;True;collection
T137;W0234;2025-12-08T02:53:00+00:00;15.5;false;True;collection
T137;W12229;2025-12-08T02:53:00+00:00;23.24;false;True;collection
T137;W6323;2025-12-08T02:53:00+00:00;14.04;false;True;collection
T138;W2910;2025-12-08T05:40:15+00:00;23.264;false;True;collection
T138;W11261;2025-12-08T05:40:15+00:00;12.74;false;True;collection
T138;W0681;2025-12-08T05:40:15+00:00;27.0;false;True;collection
T138;W8552;2025-12-08T05:40:15+00:00;23.2;false;True;collection
T138;W11269;2025-12-08T05:40:15+00:00;12.74;false;True;collection
T138;W2973;2025-12-08T05:40:15+00:00;23.24;false;True;collection
T139;W12221;2025-12-08T05:43:30+00:00;23.24;false;True;collection
T139;W4422;2025-12-08T05:43:30+00:00;19.9;false;True;collection
T139;W4392;2025-12-08T05:43:30+00:00;19.9;false;True;collection
T139;W0237;2025-12-08T05:43:30+00:00;15.5;false;True;collection
T139;W9833;2025-12-08T05:43:30+00:00;23.26;false;True;collection
T139;W0841;2025-12-08T05:43:30+00:00;9.64;false;True;collection
T140;W6734;2025-12-08T05:50:15+00:00;15.74;false;True;collection
T140;W4085;2025-12-08T05:50:15+00:00;19.9;false;True;collection
T140;W3909;2025-12-08T05:50:15+00:00;19.9;false;True;collection
T140;W3822;2025-12-08T05:50:15+00:00;19.9;false;True;collection
T140;W4571;2025-12-08T05:50:15+00:00;19.9;false;True;collection
T141;W1419;2025-12-08T07:00:00+00:00;23.26;false;True;collection
T141;W9043;2025-12-08T07:00:00+00:00;18.2;false;True;collection
T141;W10772;2025-12-08T07:00:00+00:00;18.0;false;True;collection
T141;W318166502860;2025-12-08T07:00:00+00:00;26.24;false;True;collection
T142;W5173;2025-12-08T08:33:30+00:00;16.4;false;True;collection
T142;W4380;2025-12-08T08:33:30+00:00;19.9;false;True;collection
T142;W5872;2025-12-08T08:33:30+00:00;14.29;false;True;collection
T142;W6989;2025-12-08T08:33:30+00:00;14.04;false;True;collection
T142;W12179;2025-12-08T08:33:30+00:00;23.24;false;True;collection
T142;W9959;2025-12-08T08:33:30+00:00;15.9;false;True;collection
T142;W0093;2025-12-08T08:33:30+00:00;9.64;false;True;collection
T142;W0131;2025-12-08T08:33:30+00:00;15.5;false;True;collection
T143;W8335;2025-12-08T08:56:30+00:00;11.6;false;True;collection
T143;W7282;2025-12-08T08:56:30+00:00;19.04;false;True;collection
T143;W12073;2025-12-08T08:56:30+00:00;23.24;false;True;collection
T144;W0139;2025-12-08T11:48:00+00:00;15.5;false;True;collection
T145;W12116;2025-12-08T11:53:15+00:00;23.24;false;True;collection
T145;W0698;2025-12-08T11:53:15+00:00;27.0;false;True;collection
T145;W10150;2025-12-08T11:53:15+00:00;15.7;false;True;collection
T145;W4099;2025-12-08T11:53:15+00:00;19.9;false;True;collection
T146;W12155;2025-12-08T11:55:00+00:00;23.24;false;True;collection
T146;W5987;2025-12-08T11:55:00+00:00;14.29;false;True;collection
T146;W10815;2025-12-08T11:55:00+00:00;14.4;false;True;collection
T146;W9311;2025-12-08T11:55:00+00:00;18.0;false;True;collection
T146;W8090;2025-12-08T11:55:00+00:00;22.35;false;True;collection
T147;W7601;2025-12-08T11:56:45+00:00;19.04;false;True;collection
T147;W0839;2025-12-08T11:56:45+00:00;9.6;false;True;collection
T147;W0848;2025-12-08T11:56:45+00:00;9.64;false;True;collection
T147;W5493;2025-12-08T11:56:45+00:00;26.7;false;True;collection
T148;W6352;2025-12-08T12:42:45+00:00;14.04;false;True;collection
T148;W2444;2025-12-08T12:42:45+00:00;15.99;false;True;collection
T149;W0962;2025-12-08T13:00:15+00:00;27.0;false;True;collection
T149;W0013;2025-12-08T13:00:15+00:00;19.9;false;True;collection
T149;W1888;2025-12-08T13:00:15+00:00;19.9;false;True;collection
T150;W3413;2025-12-08T14:27:45+00:00;19.9;false;True;collection
T150;W2980;2025-12-08T14:27:45+00:00;23.24;false;True;collection
T150;W8479;2025-12-08T14:27:45+00:00;23.26;false;True;collection
T150;W8637;2025-12-08T14:27:45+00:00;23.24;false;True;collection
T150;W2324;2025-12-08T14:27:45+00:00;15.8;false;True;collection
T150;W10934;2025-12-08T14:27:45+00:00;14.94;false;True;collection
T150;W3237;2025-12-08T14:27:45+00:00;19.9;false;True;collection
T151;W5611;2025-12-08T14:53:45+00:00;14.29;false;True;collection
T151;W8094;2025-12-08T14:53:45+00:00;22.35;false;True;collection
T151;W2299;2025-12-08T14:53:45+00:00;15.8;false;True;collection
T151;W2263;2025-12-08T14:53:45+00:00;15.8;false;True;collection
T151;W8075;2025-12-08T14:53:45+00:00;22.35;false;True;collection
T151;W5681;2025-12-08T14:53:45+00:00;14.04;false;True;collection
T151;W6409;2025-12-08T14:53:45+00:00;14.04;false;True;collection
T151;W8498;2025-12-08T14:53:45+00:00;23.2;false;True;collection
T151;W2133;2025-12-08T14:53:45+00:00;17.18;false;True;collection
T151;W10562;2025-12-08T14:53:45+00:00;20.84;false;True;collection
T152;W5992;2025-12-08T19:11:30+00:00;14.29;false;True;collection
T152;W9943;2025-12-08T19:11:30+00:00;15.8;false;True;collection
T152;W9430;2025-12-08T19:11:30+00:00;15.8;false;True;collection
T152;W1040;2025-12-08T19:11:30+00:00;31.0;false;False;collection
T152;W7598;2025-12-08T19:11:30+00:00;19.04;false;True;collection
T152;W7513;2025-12-08T19:11:30+00:00;19.04;false;True;collection
T152;W9446;2025-12-08T19:11:30+00:00;14.9;false;True;collection
T152;W2844;2025-12-08T19:11:30+00:00;23.264;false;True;collection
T152;W8339;2025-12-08T19:11:30+00:00;11.6;false;True;collection
T152;W4380;2025-12-08T19:11:30+00:00;19.9;false;True;collection
T152;W0555;2025-12-08T19:11:30+00:00;9.64;false;True;collection
T153;W12383;2025-12-09T00:24:15+00:00;18.9;false;True;collection
T153;W9843;2025-12-09T00:24:15+00:00;23.26;false;True;collection
T153;W4473;2025-12-09T00:24:15+00:00;19.9;false;True;collection
T153;W9727;2025-12-09T00:24:15+00:00;14.4;false;True;collection
T153;W9046;2025-12-09T00:24:15+00:00;18.0;false;True;collection
T153;W2217;2025-12-09T00:24:15+00:00;17.18;false;True;collection
T153;W10976;2025-12-09T00:24:15+00:00;14.4;false;True;collection
T153;W2225;2025-12-09T00:24:15+00:00;15.8;false;True;collection
T153;W4491;2025-12-09T00:24:15+00:00;19.9;false;True;collection
T154;W6848;2025-12-09T03:05:15+00:00;14.04;false;True;collection
T154;W11356;2025-12-09T03:05:15+00:00;16.5;false;True;collection
T154;W4223;2025-12-09T03:05:15+00:00;19.9;false;True;collection
T154;W1826;2025-12-09T03:05:15+00:00;12.64;false;True;collection
T154;W8494;2025-12-09T03:05:15+00:00;23.2;false;True;collection
T154;W1427;2025-12-09T03:05:15+00:00;23.2;false;True;collection
T154;W3860;2025-12-09T03:05:15+00:00;19.9;false;True;collection
T155;W7791;2025-12-09T05:09:45+00:00;16.0;false;True;collection
T156;W0237;2025-12-09T05:29:00+00:00;15.5;false;True;collection
T157;W0948;2025-12-09T06:33:45+00:00;27.0;false;True;collection
T158;W0023;2025-12-09T08:46:00+00:00;31.0;false;True;collection
T158;W10397;2025-12-09T08:46:00+00:00;19.9;false;True;collection
T158;W0674;2025-12-09T08:46:00+00:00;31.0;false;True;collection
T158;W5420;2025-12-09T08:46:00+00:00;16.4;false;True;collection
T158;W6936;2025-12-09T08:46:00+00:00;14.04;false;True;collection
T158;W0020;2025-12-09T08:46:00+00:00;31.0;false;True;collection
T159;W3230;2025-12-09T11:25:15+00:00;19.9;false;True;collection
T159;W5411;2025-12-09T11:25:15+00:00;16.4;false;True;collection
T159;W11513;2025-12-09T11:25:15+00:00;26.35;false;True;collection
T159;W3087;2025-12-09T11:25:15+00:00;19.9;false;True;collection
T159;W12182;2025-12-09T11:25:15+00:00;23.24;false;True;collection
T160;W4285;2025-12-09T11:46:30+00:00;19.9;false;True;collection
T160;W3948;2025-12-09T11:46:30+00:00;19.9;false;True;collection
T160;W0039;2025-12-09T11:46:30+00:00;9.64;false;True;collection
T160;W4885;2025-12-09T11:46:30+00:00;12.04;false;True;collection
T160;W3752;2025-12-09T11:46:30+00:00;19.9;false;True;collection
T160;W4298;2025-12-09T11:46:30+00:00;19.9;false;True;collection
T161;W9967;2025-12-09T11:54:00+00:00;15.94;false;True;collection
T161;W10568;2025-12-09T11:54:00+00:00;20.84;false;True;collection
T161;W10590;2025-12-09T11:54:00+00:00;20.84;false;True;collection
T161;W10269;2025-12-09T11:54:00+00:00;22.86;false;True;collection
T161;W10284;2025-12-09T11:54:00+00:00;22.86;false;True;collection
T162;W10878;2025-12-09T13:14:15+00:00;12.74;false;True;collection
T162;W11259;2025-12-09T13:14:15+00:00;12.74;false;True;collection
T162;W5173;2025-12-09T13:14:15+00:00;16.4;false;True;collection
T162;W5346;2025-12-09T13:14:15+00:00;16.4;false;True;collection
T163;W4370;2025-12-09T14:16:30+00:00;19.9;false;True;collection
T163;W9406;2025-12-09T14:16:30+00:00;14.4;false;True;collection
T163;W5153;2025-12-09T14:16:30+00:00;16.4;false;True;collection
T164;W2916;2025-12-09T14:44:00+00:00;23.264;false;True;collection
T165;W3135;2025-12-09T17:20:15+00:00;19.9;false;True;collection
T165;W3903;2025-12-09T17:20:15+00:00;19.9;false;True;collection
T166;W10192;2025-12-09T17:54:30+00:00;23.26;false;True;collection
T166;W8908;2025-12-09T17:54:30+00:00;24.0;false;True;collection
T166;W8906;2025-12-09T17:54:30+00:00;18.9;false;True;collection
T166;W8903;2025-12-09T17:54:30+00:00;24.0;false;True;collection
T166;W10624;2025-12-09T17:54:30+00:00;20.84;false;True;collection
T167;W2844;2025-12-09T17:57:00+00:00;23.264;false;True;collection
T167;W3860;2025-12-09T17:57:00+00:00;19.9;false;True;collection
T167;W4223;2025-12-09T17:57:00+00:00;19.9;false;True;collection
T168;W12331;2025-12-09T18:11:00+00:00;16.4;false;True;collection
T169;W5612;2025-12-09T19:03:00+00:00;14.29;false;True;collection
T169;W6823;2025-12-09T19:03:00+00:00;14.04;false;True;collection
T170;W9311;2025-12-09T19:09:00+00:00;18.0;false;True;collection
T171;W10109;2025-12-09T20:28:30+00:00;23.24;false;True;collection
T171;W10522;2025-12-09T20:28:30+00:00;17.54;false;True;collection
T171;W10204;2025-12-09T20:28:30+00:00;23.2;false;True;collection
T171;W11900;2025-12-09T20:28:30+00:00;13.25;false;True;collection
T171;W12031;2025-12-09T20:28:30+00:00;23.24;false;True;collection
T172;W3919;2025-12-09T20:57:00+00:00;19.9;false;True;collection
T172;W4150;2025-12-09T20:57:00+00:00;19.9;false;True;collection
T172;W4249;2025-12-09T20:57:00+00:00;19.9;false;True;collection
T173;W3790;2025-12-09T21:07:15+00:00;19.9;false;True;collection
T173;W7399;2025-12-09T21:07:15+00:00;19.04;false;True;collection
T173;W2829;2025-12-09T21:07:15+00:00;23.264;false;True;collection
T174;W10881;2025-12-09T23:39:00+00:00;12.74;false;True;collection
T174;W12104;2025-12-09T23:39:00+00:00;23.24;false;True;collection
T174;W10883;2025-12-09T23:39:00+00:00;12.74;false;True;collection
T174;W7218;2025-12-09T23:39:00+00:00;11.6;false;True;collection
T174;W10896;2025-12-09T23:39:00+00:00;12.74;false;True;collection
T174;W10081;2025-12-09T23:39:00+00:00;12.5;false;True;collection
T174;W9143;2025-12-09T23:39:00+00:00;14.4;false;True;collection
T175;W4370;2025-12-09T23:54:30+00:00;19.9;false;True;collection
T176;W10938;2025-12-10T00:03:30+00:00;14.94;false;True;collection
T177;W5411;2025-12-10T00:55:45+00:00;16.4;false;True;collection
T177;W11513;2025-12-10T00:55:45+00:00;26.35;false;True;collection
T178;W4327;2025-12-10T02:23:30+00:00;19.9;false;True;collection
T178;W9744;2025-12-10T02:23:30+00:00;14.94;false;True;collection
T178;W11290;2025-12-10T02:23:30+00:00;14.4;false;True;collection
T179;W11298;2025-12-10T03:31:45+00:00;13.79;false;True;collection
T179;W2064;2025-12-10T03:31:45+00:00;15.8;false;True;collection
T179;W10999;2025-12-10T03:31:45+00:00;12.5;false;True;collection
T179;W10366;2025-12-10T03:31:45+00:00;19.9;false;True;collection
T179;W5410;2025-12-10T03:31:45+00:00;16.4;false;True;collection
T180;W1161;2025-12-10T05:38:45+00:00;12.24;false;True;collection
T180;W1158;2025-12-10T05:38:45+00:00;12.34;false;True;collection
T180;W1156;2025-12-10T05:38:45+00:00;12.34;false;True;collection
T180;W1152;2025-12-10T05:38:45+00:00;12.34;false;True;collection
T180;W1139;2025-12-10T05:38:45+00:00;12.34;false;True;collection
T180;W1174;2025-12-10T05:38:45+00:00;12.34;false;True;collection
T180;W1143;2025-12-10T05:38:45+00:00;12.34;false;True;collection
T180;W1149;2025-12-10T05:38:45+00:00;12.34;false;True;collection
T181;W3113;2025-12-10T05:54:30+00:00;19.9;false;True;collection
T181;W3106;2025-12-10T05:54:30+00:00;19.9;false;True;collection
T181;W3134;2025-12-10T05:54:30+00:00;19.9;false;True;collection
T181;W10715;2025-12-10T05:54:30+00:00;15.74;false;True;collection
T181;W3172;2025-12-10T05:54:30+00:00;20.0;false;True;collection
T182;W6989;2025-12-10T07:09:15+00:00;14.04;false;True;collection
T182;W10397;2025-12-10T07:09:15+00:00;19.9;false;True;collection
T182;W4392;2025-12-10T07:09:15+00:00;19.9;false;True;collection
T182;W4422;2025-12-10T07:09:15+00:00;19.9;false;True;collection
T183;W10889;2025-12-10T07:12:30+00:00;12.74;false;True;collection
T183;W3087;2025-12-10T07:12:30+00:00;19.9;false;True;collection
T183;W10958;2025-12-10T07:12:30+00:00;14.94;false;True;collection
T183;W2130;2025-12-10T07:12:30+00:00;17.18;false;True;collection
T183;W11254;2025-12-10T07:12:30+00:00;12.74;false;True;collection
T183;W5420;2025-12-10T07:12:30+00:00;16.4;false;True;collection
T183;W11261;2025-12-10T07:12:30+00:00;12.74;false;True;collection
T183;W11269;2025-12-10T07:12:30+00:00;12.74;false;True;collection
T183;W9046;2025-12-10T07:12:30+00:00;18.0;false;True;collection
T183;W2119;2025-12-10T07:12:30+00:00;15.8;false;True;collection
T184;W0874;2025-12-10T08:20:00+00:00;10.4;false;True;collection
T184;W8648;2025-12-10T08:20:00+00:00;23.24;false;True;collection
T185;W6207;2025-12-10T08:47:30+00:00;14.04;false;True;collection
T186;W10319;2025-12-10T11:13:15+00:00;22.86;false;True;collection
T186;W10278;2025-12-10T11:13:15+00:00;22.86;false;True;collection
T187;W5458;2025-12-10T11:27:15+00:00;16.4;false;True;collection
T187;W10521;2025-12-10T11:27:15+00:00;17.54;false;True;collection
T187;W12051;2025-12-10T11:27:15+00:00;23.24;false;True;collection
T187;W2236;2025-12-10T11:27:15+00:00;15.8;false;True;collection
T187;W9767;2025-12-10T11:27:15+00:00;23.26;false;True;collection
T188;W9710;2025-12-10T18:57:45+00:00;15.0;false;True;collection
T188;W11593;2025-12-10T18:57:45+00:00;12.54;false;True;collection
T188;W11348;2025-12-10T18:57:45+00:00;16.5;false;True;collection
T188;W11019;2025-12-10T18:57:45+00:00;14.4;false;True;collection
T188;W11970;2025-12-10T18:57:45+00:00;23.24;false;True;collection
T188;W3315;2025-12-10T18:57:45+00:00;19.9;false;True;collection
T188;W9194;2025-12-10T18:57:45+00:00;14.4;false;True;collection
T188;W6843;2025-12-10T18:57:45+00:00;14.04;false;True;collection
T189;W10955;2025-12-10T20:45:15+00:00;14.4;false;True;collection
T189;W2204;2025-12-10T20:45:15+00:00;17.18;false;True;collection
T189;W2742;2025-12-10T20:45:15+00:00;23.9;false;True;collection
T189;W10614;2025-12-10T20:45:15+00:00;20.84;false;True;collection
T189;W7889;2025-12-10T20:45:15+00:00;22.37;false;True;collection
T190;W5872;2025-12-10T23:32:45+00:00;14.29;false;True;collection
T190;W4802;2025-12-10T23:32:45+00:00;12.04;false;True;collection
T190;W6323;2025-12-10T23:32:45+00:00;14.04;false;True;collection
